# ljz_20131022_MR_Chym1_ELUTE.mzML
# index,id,event,analyzer,msLevel,rt,m/z,intensity
88,controllerType=0 controllerNumber=1 scan=89,1,Unknown,ms1,28.73,736.3419,0.0000
88,controllerType=0 controllerNumber=1 scan=89,1,Unknown,ms1,28.73,736.3466,11878.6924
428,controllerType=0 controllerNumber=1 scan=431,1,Unknown,ms1,138.90,736.3421,0.0000
428,controllerType=0 controllerNumber=1 scan=431,1,Unknown,ms1,138.90,736.3468,9225.6826
1983,controllerType=0 controllerNumber=1 scan=2003,1,Unknown,ms1,647.75,736.3420,0.0000
2787,controllerType=0 controllerNumber=1 scan=2843,1,Unknown,ms1,917.05,736.3420,0.0000
2835,controllerType=0 controllerNumber=1 scan=2891,1,Unknown,ms1,932.80,736.3419,0.0000
2844,controllerType=0 controllerNumber=1 scan=2900,1,Unknown,ms1,935.69,736.3418,0.0000
2849,controllerType=0 controllerNumber=1 scan=2905,1,Unknown,ms1,937.27,736.3419,0.0000
2873,controllerType=0 controllerNumber=1 scan=2930,1,Unknown,ms1,945.56,736.3417,0.0000
2927,controllerType=0 controllerNumber=1 scan=2984,1,Unknown,ms1,963.41,736.3419,0.0000
2930,controllerType=0 controllerNumber=1 scan=2987,1,Unknown,ms1,964.35,736.3416,0.0000
3550,controllerType=0 controllerNumber=1 scan=3622,1,Unknown,ms1,1168.16,736.3418,14306.8359
3550,controllerType=0 controllerNumber=1 scan=3622,1,Unknown,ms1,1168.16,736.3466,22519.5371
3692,controllerType=0 controllerNumber=1 scan=3774,1,Unknown,ms1,1215.95,736.3417,13970.8193
3692,controllerType=0 controllerNumber=1 scan=3774,1,Unknown,ms1,1215.95,736.3464,0.0000
4337,controllerType=0 controllerNumber=1 scan=4474,1,Unknown,ms1,1432.87,736.3419,22992.2129
4337,controllerType=0 controllerNumber=1 scan=4474,1,Unknown,ms1,1432.87,736.3466,20750.9863
4731,controllerType=0 controllerNumber=1 scan=4957,1,Unknown,ms1,1574.09,736.3417,0.0000
4731,controllerType=0 controllerNumber=1 scan=4957,1,Unknown,ms1,1574.09,736.3465,0.0000
4738,controllerType=0 controllerNumber=1 scan=4965,1,Unknown,ms1,1576.41,736.3419,0.0000
4738,controllerType=0 controllerNumber=1 scan=4965,1,Unknown,ms1,1576.41,736.3467,0.0000
4745,controllerType=0 controllerNumber=1 scan=4972,1,Unknown,ms1,1578.67,736.3420,0.0000
4745,controllerType=0 controllerNumber=1 scan=4972,1,Unknown,ms1,1578.67,736.3467,0.0000
4750,controllerType=0 controllerNumber=1 scan=4982,1,Unknown,ms1,1581.19,736.3419,0.0000
4750,controllerType=0 controllerNumber=1 scan=4982,1,Unknown,ms1,1581.19,736.3466,0.0000
4753,controllerType=0 controllerNumber=1 scan=4986,1,Unknown,ms1,1582.33,736.3419,0.0000
